#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 10778333, SEN S/N: 10778333)","Temp, °C (LGR S/N: 10778333, SEN S/N: 10778333)",Coupler Detached (LGR S/N: 10778333),Coupler Attached (LGR S/N: 10778333),Host Connected (LGR S/N: 10778333),End Of File (LGR S/N: 10778333)
5615,5/19/22 20:50,17.9,1.98,,,,
5616,5/19/22 21:00,17.9,2.01,,,,
5617,5/19/22 21:10,17.9,2.01,,,,
5618,5/19/22 21:20,17.9,1.98,,,,
5619,5/19/22 21:30,18.3,2,,,,
5620,5/19/22 21:40,17.9,2.05,,,,
5621,5/19/22 21:50,17.9,2.03,,,,
5622,5/19/22 22:00,18.3,2.09,,,,
5623,5/19/22 22:10,17.9,2.07,,,,
5624,5/19/22 22:20,17.9,2.09,,,,
5625,5/19/22 22:30,17.9,2.07,,,,
5626,5/19/22 22:40,18.3,2.09,,,,
5627,5/19/22 22:50,17.9,2.09,,,,
5628,5/19/22 23:00,17.9,2.07,,,,
5629,5/19/22 23:10,18.3,2.09,,,,
5630,5/19/22 23:20,17.9,2.07,,,,
5631,5/19/22 23:30,18.3,2.05,,,,
5632,5/19/22 23:40,18.3,2.05,,,,
5633,5/19/22 23:50,17.9,2.07,,,,
5634,5/20/22 0:00,18.3,2.03,,,,
5635,5/20/22 0:10,18.3,2.02,,,,
5636,5/20/22 0:20,17.9,2.03,,,,
5637,5/20/22 0:30,17.9,2.02,,,,
5638,5/20/22 0:40,17.9,2,,,,
5639,5/20/22 0:50,17.9,2.01,,,,
5640,5/20/22 1:00,17.9,2.02,,,,
5641,5/20/22 1:10,17.9,1.98,,,,
5642,5/20/22 1:20,18.3,1.96,,,,
5643,5/20/22 1:30,17.9,1.94,,,,
5644,5/20/22 1:40,18.3,1.93,,,,
5645,5/20/22 1:50,17.9,1.92,,,,
5646,5/20/22 2:00,18.3,1.89,,,,
5647,5/20/22 2:10,17.9,1.89,,,,
5648,5/20/22 2:20,17.9,1.88,,,,
5649,5/20/22 2:30,17.9,1.88,,,,
5650,5/20/22 2:40,17.9,1.85,,,,
5651,5/20/22 2:50,17.9,1.84,,,,
5652,5/20/22 3:00,17.9,1.81,,,,
5653,5/20/22 3:10,17.9,1.79,,,,
5654,5/20/22 3:20,18.3,1.77,,,,
5655,5/20/22 3:30,18.3,1.75,,,,
5656,5/20/22 3:40,17.9,1.72,,,,
5657,5/20/22 3:50,17.9,1.67,,,,
5658,5/20/22 4:00,17.9,1.61,,,,
5659,5/20/22 4:10,17.9,1.55,,,,
5660,5/20/22 4:20,17.9,1.54,,,,
5661,5/20/22 4:30,17.9,1.51,,,,
5662,5/20/22 4:40,17.9,1.5,,,,
5663,5/20/22 4:50,17.9,1.48,,,,
5664,5/20/22 5:00,17.9,1.46,,,,
5665,5/20/22 5:10,17.9,1.45,,,,
5666,5/20/22 5:20,17.9,1.42,,,,
5667,5/20/22 5:30,17.9,1.41,,,,
5668,5/20/22 5:40,17.9,1.4,,,,
5669,5/20/22 5:50,17.9,1.38,,,,
5670,5/20/22 6:00,17.9,1.36,,,,
5671,5/20/22 6:10,17.9,1.33,,,,
5672,5/20/22 6:20,17.9,1.31,,,,
5673,5/20/22 6:30,17.9,1.32,,,,
5674,5/20/22 6:40,17.5,1.31,,,,
5675,5/20/22 6:50,17.9,1.31,,,,
5676,5/20/22 7:00,17.9,1.31,,,,
5677,5/20/22 7:10,17.5,1.31,,,,
5678,5/20/22 7:20,17.9,1.29,,,,
5679,5/20/22 7:30,17.9,1.32,,,,
5680,5/20/22 7:40,17.9,1.32,,,,
5681,5/20/22 7:50,17.5,1.31,,,,
5682,5/20/22 8:00,17.9,1.31,,,,
5683,5/20/22 8:10,17.9,1.32,,,,
5684,5/20/22 8:20,17.9,1.31,,,,
5685,5/20/22 8:30,17.9,1.32,,,,
5686,5/20/22 8:40,17.9,1.32,,,,
5687,5/20/22 8:50,17.9,1.31,,,,
5688,5/20/22 9:00,17.5,1.32,,,,
5689,5/20/22 9:10,17.9,1.32,,,,
5690,5/20/22 9:20,17.9,1.31,,,,
5691,5/20/22 9:30,17.9,1.31,,,,
5692,5/20/22 9:40,17.9,1.33,,,,
5693,5/20/22 9:50,17.9,1.35,,,,
5694,5/20/22 10:00,17.9,1.33,,,,
5695,5/20/22 10:10,17.9,1.33,,,,
5696,5/20/22 10:20,17.5,1.35,,,,
5697,5/20/22 10:30,17.9,1.36,,,,
5698,5/20/22 10:40,17.9,1.35,,,,
5699,5/20/22 10:50,17.9,1.36,,,,
5700,5/20/22 11:00,17.9,1.36,,,,
5701,5/20/22 11:10,17.9,1.36,,,,
5702,5/20/22 11:20,17.9,1.35,,,,
5703,5/20/22 11:30,17.9,1.35,,,,
5704,5/20/22 11:40,17.9,1.37,,,,
5705,5/20/22 11:50,17.9,1.38,,,,
5706,5/20/22 12:00,17.9,1.38,,,,
5707,5/20/22 12:10,17.9,1.37,,,,
5708,5/20/22 12:20,17.9,1.38,,,,
5709,5/20/22 12:30,17.9,1.38,,,,
5710,5/20/22 12:40,17.9,1.4,,,,
5711,5/20/22 12:50,17.9,1.4,,,,
5712,5/20/22 13:00,17.9,1.4,,,,
5713,5/20/22 13:10,17.9,1.42,,,,
5714,5/20/22 13:20,17.9,1.42,,,,
5715,5/20/22 13:30,17.9,1.45,,,,
5716,5/20/22 13:40,17.9,1.45,,,,
5717,5/20/22 13:50,17.9,1.46,,,,
5718,5/20/22 14:00,17.9,1.45,,,,
5719,5/20/22 14:10,17.9,1.45,,,,
5720,5/20/22 14:20,17.9,1.44,,,,
5721,5/20/22 14:30,17.9,1.44,,,,
5722,5/20/22 14:40,17.9,1.42,,,,
5723,5/20/22 14:50,17.9,1.41,,,,
5724,5/20/22 15:00,17.9,1.41,,,,
5725,5/20/22 15:10,17.9,1.41,,,,
5726,5/20/22 15:20,17.9,1.42,,,,
5727,5/20/22 15:30,17.9,1.41,,,,
5728,5/20/22 15:40,17.9,1.41,,,,
5729,5/20/22 15:50,17.9,1.42,,,,
5730,5/20/22 16:00,17.9,1.42,,,,
5731,5/20/22 16:10,17.9,1.41,,,,
5732,5/20/22 16:20,17.9,1.4,,,,
5733,5/20/22 16:30,17.9,1.41,,,,
5734,5/20/22 16:40,17.9,1.42,,,,
5735,5/20/22 16:50,17.9,1.41,,,,
5736,5/20/22 17:00,17.9,1.41,,,,
5737,5/20/22 17:10,17.5,1.38,,,,
5738,5/20/22 17:20,17.9,1.4,,,,
5739,5/20/22 17:30,17.9,1.38,,,,
5740,5/20/22 17:40,17.9,1.38,,,,
5741,5/20/22 17:50,17.9,1.37,,,,
5742,5/20/22 18:00,17.9,1.36,,,,
5743,5/20/22 18:10,17.9,1.37,,,,
5744,5/20/22 18:20,17.9,1.37,,,,
5745,5/20/22 18:30,17.9,1.38,,,,
5746,5/20/22 18:40,17.9,1.36,,,,
5747,5/20/22 18:50,17.9,1.36,,,,
5748,5/20/22 19:00,17.9,1.37,,,,
5749,5/20/22 19:10,17.9,1.36,,,,
5750,5/20/22 19:20,17.9,1.36,,,,
5751,5/20/22 19:30,17.9,1.35,,,,
5752,5/20/22 19:40,17.9,1.35,,,,
5753,5/20/22 19:50,17.9,1.35,,,,
5754,5/20/22 20:00,17.9,1.35,,,,
5755,5/20/22 20:10,17.9,1.33,,,,
5756,5/20/22 20:20,17.9,1.32,,,,
5757,5/20/22 20:30,17.5,1.32,,,,
5758,5/20/22 20:40,17.9,1.32,,,,
5759,5/20/22 20:50,17.9,1.31,,,,
5760,5/20/22 21:00,17.9,1.31,,,,
5761,5/20/22 21:10,17.9,1.29,,,,
5762,5/20/22 21:20,17.9,1.29,,,,
5763,5/20/22 21:30,17.5,1.29,,,,
5764,5/20/22 21:40,17.9,1.28,,,,
5765,5/20/22 21:50,17.5,1.27,,,,
5766,5/20/22 22:00,17.9,1.27,,,,
5767,5/20/22 22:10,17.9,1.27,,,,
5768,5/20/22 22:20,17.9,1.24,,,,
5769,5/20/22 22:30,17.9,1.24,,,,
5770,5/20/22 22:40,17.9,1.24,,,,
5771,5/20/22 22:50,17.9,1.23,,,,
5772,5/20/22 23:00,17.9,1.24,,,,
5773,5/20/22 23:10,17.9,1.23,,,,
5774,5/20/22 23:20,17.9,1.23,,,,
5775,5/20/22 23:30,17.9,1.22,,,,
5776,5/20/22 23:40,17.9,1.23,,,,
5777,5/20/22 23:50,17.9,1.23,,,,
5778,5/21/22 0:00,17.9,1.23,,,,
5779,5/21/22 0:10,17.9,1.22,,,,
5780,5/21/22 0:20,17.9,1.23,,,,
5781,5/21/22 0:30,17.9,1.22,,,,
5782,5/21/22 0:40,17.9,1.22,,,,
5783,5/21/22 0:50,17.9,1.22,,,,
5784,5/21/22 1:00,17.9,1.2,,,,
5785,5/21/22 1:10,17.9,1.2,,,,
5786,5/21/22 1:20,17.9,1.2,,,,
5787,5/21/22 1:30,17.9,1.2,,,,
5788,5/21/22 1:40,17.9,1.2,,,,
5789,5/21/22 1:50,17.9,1.2,,,,
5790,5/21/22 2:00,17.9,1.19,,,,
5791,5/21/22 2:10,17.9,1.2,,,,
5792,5/21/22 2:20,17.9,1.19,,,,
5793,5/21/22 2:30,17.9,1.19,,,,
5794,5/21/22 2:40,17.9,1.18,,,,
5795,5/21/22 2:50,17.9,1.18,,,,
5796,5/21/22 3:00,17.9,1.18,,,,
5797,5/21/22 3:10,17.9,1.16,,,,
5798,5/21/22 3:20,17.9,1.18,,,,
5799,5/21/22 3:30,17.9,1.18,,,,
5800,5/21/22 3:40,17.9,1.16,,,,
5801,5/21/22 3:50,17.9,1.15,,,,
5802,5/21/22 4:00,17.9,1.14,,,,
5803,5/21/22 4:10,17.9,1.15,,,,
5804,5/21/22 4:20,17.9,1.14,,,,
5805,5/21/22 4:30,17.9,1.14,,,,
5806,5/21/22 4:40,17.9,1.13,,,,
5807,5/21/22 4:50,17.9,1.13,,,,
5808,5/21/22 5:00,17.9,1.13,,,,
5809,5/21/22 5:10,17.9,1.13,,,,
5810,5/21/22 5:20,17.9,1.11,,,,
5811,5/21/22 5:30,17.9,1.11,,,,
5812,5/21/22 5:40,17.5,1.11,,,,
5813,5/21/22 5:50,17.9,1.1,,,,
5814,5/21/22 6:00,17.9,1.1,,,,
5815,5/21/22 6:10,17.9,1.11,,,,
5816,5/21/22 6:20,17.9,1.11,,,,
5817,5/21/22 6:30,17.9,1.1,,,,
5818,5/21/22 6:40,17.9,1.11,,,,
5819,5/21/22 6:50,17.9,1.1,,,,
5820,5/21/22 7:00,17.9,1.11,,,,
5821,5/21/22 7:10,17.9,1.1,,,,
5822,5/21/22 7:20,17.9,1.11,,,,
5823,5/21/22 7:30,17.9,1.11,,,,
5824,5/21/22 7:40,17.9,1.13,,,,
5825,5/21/22 7:50,17.5,1.14,,,,
5826,5/21/22 8:00,17.9,1.14,,,,
5827,5/21/22 8:10,17.9,1.15,,,,
5828,5/21/22 8:20,17.9,1.15,,,,
5829,5/21/22 8:30,17.9,1.16,,,,
5830,5/21/22 8:40,17.9,1.19,,,,
5831,5/21/22 8:50,17.9,1.2,,,,
5832,5/21/22 9:00,17.9,1.22,,,,
5833,5/21/22 9:10,17.9,1.23,,,,
5834,5/21/22 9:20,17.9,1.24,,,,
5835,5/21/22 9:30,17.9,1.29,,,,
5836,5/21/22 9:40,17.9,1.36,,,,
5837,5/21/22 9:50,17.9,1.44,,,,
5838,5/21/22 10:00,17.9,1.49,,,,
5839,5/21/22 10:10,17.9,1.51,,,,
5840,5/21/22 10:20,18.3,1.55,,,,
5841,5/21/22 10:30,17.9,1.58,,,,
5842,5/21/22 10:40,17.9,1.62,,,,
5843,5/21/22 10:50,18.3,1.68,,,,
5844,5/21/22 11:00,18.3,1.74,,,,
5845,5/21/22 11:10,17.9,1.76,,,,
5846,5/21/22 11:20,18.3,1.84,,,,
5847,5/21/22 11:30,17.9,1.94,,,,
5848,5/21/22 11:40,17.9,2.02,,,,
5849,5/21/22 11:50,18.3,2.1,,,,
5850,5/21/22 12:00,17.9,2.15,,,,
5851,5/21/22 12:10,18.3,2.14,,,,
5852,5/21/22 12:20,18.3,2.13,,,,
5853,5/21/22 12:30,18.3,2.15,,,,
5854,5/21/22 12:40,18.3,2.18,,,,
5855,5/21/22 12:50,18.3,2.27,,,,
5856,5/21/22 13:00,18.7,2.39,,,,
5857,5/21/22 13:10,18.7,2.44,,,,
5858,5/21/22 13:20,18.3,2.45,,,,
5859,5/21/22 13:30,18.7,2.4,,,,
5860,5/21/22 13:40,18.7,2.31,,,,
5861,5/21/22 13:50,18.7,2.31,,,,
5862,5/21/22 14:00,18.7,2.29,,,,
5863,5/21/22 14:10,18.3,2.31,,,,
5864,5/21/22 14:20,18.3,2.28,,,,
5865,5/21/22 14:30,18.7,2.24,,,,
5866,5/21/22 14:40,18.3,2.2,,,,
5867,5/21/22 14:50,18.3,2.15,,,,
5868,5/21/22 15:00,18.3,2.15,,,,
5869,5/21/22 15:10,18.3,2.14,,,,
5870,5/21/22 15:20,17.9,2.11,,,,
5871,5/21/22 15:30,18.3,2.1,,,,
5872,5/21/22 15:40,18.3,2.11,,,,
5873,5/21/22 15:50,18.3,2.1,,,,
5874,5/21/22 16:00,17.9,2.09,,,,
5875,5/21/22 16:10,18.3,2.06,,,,
5876,5/21/22 16:20,18.3,2.03,,,,
5877,5/21/22 16:30,18.3,2.03,,,,
5878,5/21/22 16:40,18.3,2.03,,,,
5879,5/21/22 16:50,18.3,2.02,,,,
5880,5/21/22 17:00,18.3,2.02,,,,
5881,5/21/22 17:10,18.3,2.01,,,,
5882,5/21/22 17:20,18.3,2,,,,
5883,5/21/22 17:30,18.3,1.97,,,,
5884,5/21/22 17:40,18.3,1.96,,,,
5885,5/21/22 17:50,18.3,1.97,,,,
5886,5/21/22 18:00,18.3,1.96,,,,
5887,5/21/22 18:10,18.3,1.96,,,,
5888,5/21/22 18:20,18.3,1.93,,,,
5889,5/21/22 18:30,18.3,1.9,,,,
5890,5/21/22 18:40,18.3,1.88,,,,
5891,5/21/22 18:50,17.9,1.84,,,,
5892,5/21/22 19:00,17.9,1.83,,,,
5893,5/21/22 19:10,18.3,1.81,,,,
5894,5/21/22 19:20,17.9,1.81,,,,
5895,5/21/22 19:30,17.9,1.8,,,,
5896,5/21/22 19:40,18.3,1.77,,,,
5897,5/21/22 19:50,17.9,1.77,,,,
5898,5/21/22 20:00,18.3,1.76,,,,
5899,5/21/22 20:10,18.3,1.75,,,,
5900,5/21/22 20:20,18.3,1.72,,,,
5901,5/21/22 20:30,17.9,1.71,,,,
5902,5/21/22 20:40,18.3,1.68,,,,
5903,5/21/22 20:50,17.9,1.68,,,,
5904,5/21/22 21:00,18.3,1.67,,,,
5905,5/21/22 21:10,17.9,1.66,,,,
5906,5/21/22 21:20,17.9,1.64,,,,
5907,5/21/22 21:30,18.3,1.63,,,,
5908,5/21/22 21:40,18.3,1.63,,,,
5909,5/21/22 21:50,18.3,1.62,,,,
5910,5/21/22 22:00,17.9,1.59,,,,
5911,5/21/22 22:10,17.9,1.57,,,,
5912,5/21/22 22:20,17.9,1.55,,,,
5913,5/21/22 22:30,17.9,1.53,,,,
5914,5/21/22 22:40,17.9,1.53,,,,
5915,5/21/22 22:50,17.9,1.51,,,,
5916,5/21/22 23:00,17.9,1.49,,,,
5917,5/21/22 23:10,17.9,1.48,,,,
5918,5/21/22 23:20,17.9,1.45,,,,
5919,5/21/22 23:30,17.9,1.44,,,,
5920,5/21/22 23:40,17.9,1.44,,,,
5921,5/21/22 23:50,17.9,1.42,,,,
5922,5/22/22 0:00,17.9,1.42,,,,
5923,5/22/22 0:10,17.9,1.41,,,,
5924,5/22/22 0:20,17.9,1.4,,,,
5925,5/22/22 0:30,17.9,1.38,,,,
5926,5/22/22 0:40,17.9,1.37,,,,
5927,5/22/22 0:50,17.9,1.35,,,,
5928,5/22/22 1:00,17.9,1.33,,,,
5929,5/22/22 1:10,17.9,1.31,,,,
5930,5/22/22 1:20,17.9,1.29,,,,
5931,5/22/22 1:30,17.9,1.28,,,,
5932,5/22/22 1:40,17.9,1.27,,,,
5933,5/22/22 1:50,17.9,1.23,,,,
5934,5/22/22 2:00,17.9,1.19,,,,
5935,5/22/22 2:10,17.9,1.16,,,,
5936,5/22/22 2:20,17.9,1.11,,,,
5937,5/22/22 2:30,17.9,1.09,,,,
5938,5/22/22 2:40,17.9,1.06,,,,
5939,5/22/22 2:50,17.9,1.02,,,,
5940,5/22/22 3:00,17.9,0.98,,,,
5941,5/22/22 3:10,17.5,0.96,,,,
5942,5/22/22 3:20,17.5,0.92,,,,
5943,5/22/22 3:30,17.5,0.87,,,,
5944,5/22/22 3:40,17.9,0.85,,,,
5945,5/22/22 3:50,17.5,0.8,,,,
5946,5/22/22 4:00,17.9,0.76,,,,
5947,5/22/22 4:10,17.5,0.74,,,,
5948,5/22/22 4:20,17.5,0.68,,,,
5949,5/22/22 4:30,17.9,0.66,,,,
5950,5/22/22 4:40,17.5,0.61,,,,
5951,5/22/22 4:50,17.5,0.57,,,,
5952,5/22/22 5:00,17.5,0.54,,,,
5953,5/22/22 5:10,17.5,0.49,,,,
5954,5/22/22 5:20,17.2,0.45,,,,
5955,5/22/22 5:30,17.5,0.41,,,,
5956,5/22/22 5:40,17.5,0.37,,,,
5957,5/22/22 5:50,17.2,0.33,,,,
5958,5/22/22 6:00,17.5,0.28,,,,
5959,5/22/22 6:10,17.5,0.25,,,,
5960,5/22/22 6:20,17.2,0.22,,,,
5961,5/22/22 6:30,17.6,0.18,,,,
5962,5/22/22 6:40,17.2,0.16,,,,
5963,5/22/22 6:50,17.2,0.14,,,,
5964,5/22/22 7:00,17.6,0.15,,,,
5965,5/22/22 7:10,17.2,0.15,,,,
5966,5/22/22 7:20,17.2,0.15,,,,
5967,5/22/22 7:30,17.2,0.18,,,,
5968,5/22/22 7:40,17.2,0.19,,,,
5969,5/22/22 7:50,17.2,0.22,,,,
5970,5/22/22 8:00,17.2,0.24,,,,
5971,5/22/22 8:10,17.5,0.29,,,,
5972,5/22/22 8:20,17.2,0.32,,,,
5973,5/22/22 8:30,17.5,0.37,,,,
5974,5/22/22 8:40,17.2,0.4,,,,
5975,5/22/22 8:50,17.5,0.46,,,,
5976,5/22/22 9:00,17.5,0.51,,,,
5977,5/22/22 9:10,17.5,0.59,,,,
5978,5/22/22 9:20,17.5,0.68,,,,
5979,5/22/22 9:30,17.9,0.79,,,,
5980,5/22/22 9:40,17.5,0.92,,,,
5981,5/22/22 9:50,17.9,1.09,,,,
5982,5/22/22 10:00,17.9,1.31,,,,
5983,5/22/22 10:10,17.9,1.53,,,,
5984,5/22/22 10:20,18.3,1.79,,,,
5985,5/22/22 10:30,17.9,2.05,,,,
5986,5/22/22 10:40,18.3,2.32,,,,
5987,5/22/22 10:50,18.7,2.59,,,,
5988,5/22/22 11:00,18.7,2.85,,,,
5989,5/22/22 11:10,19,3.13,,,,
5990,5/22/22 11:20,19,3.41,,,,
5991,5/22/22 11:30,19,3.63,,,,
5992,5/22/22 11:40,19.4,3.89,,,,
5993,5/22/22 11:50,19.4,4.11,,,,
5994,5/22/22 12:00,19.8,4.36,,,,
5995,5/22/22 12:10,19.8,4.49,,,,
5996,5/22/22 12:20,19.8,4.59,,,,
5997,5/22/22 12:30,19.8,4.65,,,,
5998,5/22/22 12:40,20.2,4.68,,,,
5999,5/22/22 12:50,19.8,4.68,,,,
6000,5/22/22 13:00,19.8,4.68,,,,
6001,5/22/22 13:10,19.8,4.7,,,,
6002,5/22/22 13:20,19.8,4.68,,,,
6003,5/22/22 13:30,19.8,4.65,,,,
6004,5/22/22 13:40,19.8,4.62,,,,
6005,5/22/22 13:50,19.4,4.5,,,,
6006,5/22/22 14:00,19.4,4.39,,,,
6007,5/22/22 14:10,19.8,4.29,,,,
6008,5/22/22 14:20,19.4,4.18,,,,
6009,5/22/22 14:30,19.4,4.15,,,,
6010,5/22/22 14:40,19.4,4.13,,,,
6011,5/22/22 14:50,19.8,4.05,,,,
6012,5/22/22 15:00,19,3.98,,,,
6013,5/22/22 15:10,19,3.94,,,,
6014,5/22/22 15:20,19.4,3.88,,,,
6015,5/22/22 15:30,19,3.83,,,,
6016,5/22/22 15:40,19,3.76,,,,
6017,5/22/22 15:50,19,3.72,,,,
6018,5/22/22 16:00,19,3.67,,,,
6019,5/22/22 16:10,19,3.62,,,,
6020,5/22/22 16:20,19,3.57,,,,
6021,5/22/22 16:30,19,3.54,,,,
6022,5/22/22 16:40,19,3.52,,,,
6023,5/22/22 16:50,19,3.49,,,,
6024,5/22/22 17:00,19,3.45,,,,
6025,5/22/22 17:10,19,3.42,,,,
6026,5/22/22 17:20,19,3.39,,,,
6027,5/22/22 17:30,19,3.33,,,,
6028,5/22/22 17:40,19,3.32,,,,
6029,5/22/22 17:50,19,3.29,,,,
6030,5/22/22 18:00,19,3.28,,,,
6031,5/22/22 18:10,19,3.24,,,,
6032,5/22/22 18:20,19,3.23,,,,
6033,5/22/22 18:30,19,3.19,,,,
6034,5/22/22 18:40,19,3.18,,,,
6035,5/22/22 18:50,19,3.15,,,,
6036,5/22/22 19:00,19,3.09,,,,
6037,5/22/22 19:10,19,3.03,,,,
6038,5/22/22 19:20,19,3.02,,,,
6039,5/22/22 19:30,19,2.97,,,,
6040,5/22/22 19:40,19,3,,,,
6041,5/22/22 19:50,18.7,2.97,,,,
6042,5/22/22 20:00,18.7,2.94,,,,
6043,5/22/22 20:10,18.7,2.9,,,,
6044,5/22/22 20:20,18.7,2.9,,,,
6045,5/22/22 20:30,18.7,2.88,,,,
6046,5/22/22 20:40,18.7,2.83,,,,
6047,5/22/22 20:50,18.7,2.79,,,,
6048,5/22/22 21:00,18.7,2.71,,,,
6049,5/22/22 21:10,18.3,2.67,,,,
6050,5/22/22 21:20,18.7,2.61,,,,
6051,5/22/22 21:30,18.3,2.54,,,,
6052,5/22/22 21:40,18.3,2.46,,,,
6053,5/22/22 21:50,17.9,2.44,,,,
6054,5/22/22 22:00,17.9,2.37,,,,
6055,5/22/22 22:10,17.9,2.33,,,,
6056,5/22/22 22:20,17.9,2.26,,,,
6057,5/22/22 22:30,18.3,2.24,,,,
6058,5/22/22 22:40,18.3,2.24,,,,
6059,5/22/22 22:50,17.9,2.2,,,,
6060,5/22/22 23:00,17.9,2.16,,,,
6061,5/22/22 23:10,17.9,2.14,,,,
6062,5/22/22 23:20,17.9,2.13,,,,
6063,5/22/22 23:30,17.9,2.09,,,,
6064,5/22/22 23:40,17.9,2.09,,,,
6065,5/22/22 23:50,17.9,2.07,,,,
6066,5/23/22 0:00,17.9,2.06,,,,
6067,5/23/22 0:10,17.9,2.03,,,,
6068,5/23/22 0:20,17.9,2,,,,
6069,5/23/22 0:30,17.9,1.97,,,,
6070,5/23/22 0:40,17.9,1.96,,,,
6071,5/23/22 0:50,17.9,1.93,,,,
6072,5/23/22 1:00,17.9,1.92,,,,
6073,5/23/22 1:10,17.9,1.89,,,,
6074,5/23/22 1:20,17.9,1.87,,,,
6075,5/23/22 1:30,17.9,1.85,,,,
6076,5/23/22 1:40,17.9,1.85,,,,
6077,5/23/22 1:50,17.5,1.83,,,,
6078,5/23/22 2:00,17.9,1.81,,,,
6079,5/23/22 2:10,17.9,1.81,,,,
6080,5/23/22 2:20,17.9,1.8,,,,
6081,5/23/22 2:30,17.5,1.8,,,,
6082,5/23/22 2:40,17.5,1.79,,,,
6083,5/23/22 2:50,17.5,1.8,,,,
6084,5/23/22 3:00,17.9,1.77,,,,
6085,5/23/22 3:10,17.5,1.77,,,,
6086,5/23/22 3:20,17.5,1.77,,,,
6087,5/23/22 3:30,17.9,1.79,,,,
6088,5/23/22 3:40,17.5,1.77,,,,
6089,5/23/22 3:50,17.5,1.77,,,,
6090,5/23/22 4:00,17.5,1.79,,,,
6091,5/23/22 4:10,17.9,1.77,,,,
6092,5/23/22 4:20,17.5,1.76,,,,
6093,5/23/22 4:30,17.9,1.76,,,,
6094,5/23/22 4:40,17.9,1.75,,,,
6095,5/23/22 4:50,17.9,1.74,,,,
6096,5/23/22 5:00,17.5,1.71,,,,
6097,5/23/22 5:10,17.5,1.68,,,,
6098,5/23/22 5:20,17.9,1.66,,,,
6099,5/23/22 5:30,17.9,1.62,,,,
6100,5/23/22 5:40,17.5,1.59,,,,
6101,5/23/22 5:50,17.9,1.58,,,,
6102,5/23/22 6:00,17.9,1.58,,,,
6103,5/23/22 6:10,17.5,1.55,,,,
6104,5/23/22 6:20,17.9,1.53,,,,
6105,5/23/22 6:30,17.5,1.51,,,,
6106,5/23/22 6:40,17.5,1.51,,,,
6107,5/23/22 6:50,17.5,1.49,,,,
6108,5/23/22 7:00,17.5,1.48,,,,
6109,5/23/22 7:10,17.5,1.48,,,,
6110,5/23/22 7:20,17.5,1.46,,,,
6111,5/23/22 7:30,17.5,1.48,,,,
6112,5/23/22 7:40,17.9,1.48,,,,
6113,5/23/22 7:50,17.5,1.48,,,,
6114,5/23/22 8:00,17.5,1.49,,,,
6115,5/23/22 8:10,17.9,1.51,,,,
6116,5/23/22 8:20,17.5,1.51,,,,
6117,5/23/22 8:30,17.5,1.5,,,,
6118,5/23/22 8:40,17.5,1.53,,,,
6119,5/23/22 8:50,17.9,1.53,,,,
6120,5/23/22 9:00,17.5,1.54,,,,
6121,5/23/22 9:10,17.5,1.54,,,,
6122,5/23/22 9:20,17.5,1.54,,,,
6123,5/23/22 9:30,17.5,1.54,,,,
6124,5/23/22 9:40,17.5,1.53,,,,
6125,5/23/22 9:50,17.5,1.54,,,,
6126,5/23/22 10:00,17.9,1.55,,,,
6127,5/23/22 10:10,17.9,1.58,,,,
6128,5/23/22 10:20,17.9,1.61,,,,
6129,5/23/22 10:30,17.5,1.67,,,,
6130,5/23/22 10:40,17.5,1.74,,,,
6131,5/23/22 10:50,17.9,1.8,,,,
6132,5/23/22 11:00,17.9,1.9,,,,
6133,5/23/22 11:10,17.9,1.98,,,,
6134,5/23/22 11:20,17.9,2.09,,,,
6135,5/23/22 11:30,17.9,2.19,,,,
6136,5/23/22 11:40,17.9,2.28,,,,
6137,5/23/22 11:50,17.9,2.4,,,,
6138,5/23/22 12:00,17.9,2.5,,,,
6139,5/23/22 12:10,17.9,2.62,,,,
6140,5/23/22 12:20,18.3,2.72,,,,
6141,5/23/22 12:30,17.9,2.83,,,,
6142,5/23/22 12:40,18.3,2.93,,,,
6143,5/23/22 12:50,18.3,3.02,,,,
6144,5/23/22 13:00,18.7,3.14,,,,
6145,5/23/22 13:10,18.6,3.24,,,,
6146,5/23/22 13:20,18.6,3.35,,,,
6147,5/23/22 13:30,18.6,3.41,,,,
6148,5/23/22 13:40,18.6,3.45,,,,
6149,5/23/22 13:50,18.6,3.5,,,,
6150,5/23/22 14:00,19,3.54,,,,
6151,5/23/22 14:10,18.6,3.58,,,,
6152,5/23/22 14:20,18.6,3.59,,,,
6153,5/23/22 14:30,18.6,3.61,,,,
6154,5/23/22 14:40,19,3.61,,,,
6155,5/23/22 14:50,18.6,3.63,,,,
6156,5/23/22 15:00,18.6,3.65,,,,
6157,5/23/22 15:10,18.6,3.65,,,,
6158,5/23/22 15:20,18.6,3.66,,,,
6159,5/23/22 15:30,19,3.67,,,,
6160,5/23/22 15:40,18.6,3.65,,,,
6161,5/23/22 15:50,19,3.67,,,,
6162,5/23/22 16:00,19,4.18,,,,
6163,5/23/22 16:10,19,4.22,,,,
6164,5/23/22 16:20,19,4.31,,,,
6165,5/23/22 16:30,19,4.35,,,,
6166,5/23/22 16:40,19,4.35,,,,
6167,5/23/22 16:50,19,4.35,,,,
6168,5/23/22 17:00,19,4.32,,,,
6169,5/23/22 17:10,19,4.29,,,,
6170,5/23/22 17:20,19,4.27,,,,
6171,5/23/22 17:30,19,4.24,,,,
